x coordinate,y_coordinate,gas heat transfer coefficient,heat flux,max wall temperature,tbc wall temperature,Re inner,Re outer,pressure drops,section lenghts,hydrolic diameter inner,hydrolic diameter outer,wt1,wto,rf1 inner,rf1 outer,rf2,t,hi,ho,stress ratios
0.05169278,0.06576221,3150.748789585611,7335742.932729693,684.0386052658024,1659.8114276136444,49059.65560312252,53679.27965794843,1173283.6642417212,0.004307740000000004,0.0011152763761559932,0.0011770530990980637,0.0007,0.00045187862272290776,0.0002000000000000485,0.0002000000000000485,0.00011208815859887825,0.002000000000000186,29941.546690298215,32176.58714921286,2.238752619118333
0.056000520000000005,0.06576221,3150.748789585611,7337184.101819911,683.2787969669276,1659.3540223470038,48221.03017470703,52762.90713913613,1170567.3184080636,0.004307729999999996,0.0011152325248190889,0.0011770135824383777,0.0007,0.0004519950096803351,0.0002000000000000485,0.0002000000000000485,0.00011205835627649056,0.002000000000000186,29724.122784800627,31943.524488824678,2.2393132444307398
0.06030825,0.06576221,3150.748789585611,7338613.315969354,682.5220856074906,1658.9004113977062,47391.0727607717,51855.99096369983,1167904.261516269,0.004307729999999989,0.0011151886706503862,0.0011769740642166172,0.0007,0.0004521107727260968,0.0002000000000000485,0.0002000000000000485,0.00011202855395410286,0.002000000000000186,29505.946644501662,31709.65167699283,2.239889909819011
0.06461597999999999,0.06576221,3150.748789585611,7340030.233752089,681.7685694616254,1658.4507031291769,46569.64767967114,50958.383006816344,1165293.8720115577,0.00430773000000001,0.001115144813650237,0.0011769345444331675,0.0007,0.00045222591397112963,0.0002000000000000485,0.0002000000000000485,0.00011199875163171517,0.002000000000000186,29287.026951369808,31474.97805309922,2.2404830824672715
0.06892371,0.06576221,3150.748789585611,7341434.511031569,681.0183477714864,1658.00500676515,45756.636318777375,50069.95379857406,1162735.5867493185,0.00430773000000001,0.001115100953819033,0.0011768950230883304,0.0007,0.00045234043542022003,0.0002000000000000485,0.0002000000000000485,0.00011196894930932747,0.002000000000000186,29067.374761783954,31239.51550425021,2.241093233079364
0.07323144000000001,0.06576221,3150.748789585611,7342825.803747758,680.2715191585179,1657.563431505076,44951.93386824458,49190.58895341042,1160228.89300844,0.0043077399999999905,0.0011150570911571912,0.0011768555001824804,0.0007,0.0004524543392056359,0.0002000000000000485,0.0002000000000000485,0.00011193914698693978,0.002000000000000186,28847.002863222533,31003.277774749284,2.2417208381438236
0.07753918,0.06576221,3150.748789585611,7344203.673276015,679.5282178942787,1657.1261165617805,44155.413773073225,48320.15030311441,1157773.408117125,0.004307729999999996,0.0011150132256651927,0.0011768159757159062,0.0007,0.00045256762668309167,0.0002000000000000485,0.0002000000000000485,0.00011190934466455208,0.002000000000000186,28625.916888972482,30766.27093286196,2.242366443017137
0.08184691,0.06576221,3150.748789585611,7345567.512643947,678.7886369426246,1656.6932545791176,43366.87437260023,47458.41754895212,1155368.9107774429,0.00430773000000001,0.0011149693573432563,0.0011767764496889539,0.0007,0.00045268029982941597,0.0002000000000000485,0.0002000000000000485,0.00011187954234216439,0.002000000000000186,28404.100844298144,30528.477840210704,2.2430307526083744
0.08615464,0.06576221,3150.748789585611,7346916.689122975,678.052979089151,1656.265046375567,42586.1318655613,46605.189908325854,1153015.2530883714,0.004307729999999996,0.0011149254861919325,0.0011767369221019482,0.0007,0.0004527923603301054,0.0002000000000000485,0.0002000000000000485,0.00011184974001977669,0.002000000000000186,28181.54084699679,30289.883625828443,2.2437144913868683
0.09046237,0.06576221,3150.748789585611,7348250.570461517,677.3214469436864,1655.8416926182153,41813.02900120027,45760.29561716631,1150712.336574524,0.004307729999999996,0.0011148816122116263,0.0011766973929552295,0.0007,0.00045290380981369754,0.0002000000000000485,0.0002000000000000485,0.000111819937697389,0.002000000000000186,27958.227628148896,30050.478368313405,2.2444183855642903
0.0947701,0.06576221,3150.748789585611,7349568.527940711,676.5942412425535,1655.4233928529181,41047.431573020855,44923.58809891043,1148460.1052946006,0.004307740000000004,0.0011148377354026986,0.0011766578622491443,0.0007,0.000453014650077471,0.0002000000000000485,0.0002000000000000485,0.0001117901353750013,0.002000000000000186,27734.15587631594,29810.256392657935,2.245143165220848
0.09907784,0.06576221,3150.748789585611,7350869.92432924,675.8715675352508,1655.0103493272552,40289.23383755794,44094.95189023091,1146258.565195864,0.004307729999999996,0.0011147938557655146,0.0011766183299839485,0.0007,0.0004531248822036331,0.0002000000000000485,0.0002000000000000485,0.0001117603330526136,0.002000000000000186,27509.326190599633,29569.21836549122,2.245889556292626
0.10338557,0.06576221,3150.748789585611,7352154.13217793,675.153626061276,1654.6027611841016,39538.346248290385,43274.28923201611,1144107.7511103875,0.004307729999999996,0.0011147499733005254,0.0011765787961600985,0.0007,0.0004532345078972157,0.0002000000000000485,0.0002000000000000485,0.00011173053073022591,0.002000000000000186,27283.741822373955,29327.367799544485,2.246658292677491
0.10769329999999999,0.06576221,3150.748789585611,7353420.521735499,674.4406184456037,1654.2008282969878,38794.701028710166,42461.52616317208,1142007.7465518229,0.00430773000000001,0.0011147060880081455,0.0011765392607778029,0.0007,0.0004533435285993596,0.0002000000000000485,0.0002000000000000485,0.00011170072840783821,0.002000000000000186,27057.410625160497,29084.713145258436,2.247450108284651
0.11200103,0.06576221,3150.748789585611,7354668.464116761,673.7327459664175,1653.804750264557,38058.248890848015,41656.60893339109,1139958.6771457063,0.00430773000000001,0.0011146621998887722,0.001176499723837459,0.0007,0.0004534519457139234,0.0002000000000000485,0.0002000000000000485,0.00011167092608545052,0.002000000000000186,26830.34440178844,28841.267089916793,2.248265739037623
0.11630876000000001,0.06576221,3150.748789585611,7355897.334236987,673.0302078869192,1653.4147254792465,37328.955903185844,40859.50058134381,1137960.7047770803,0.0043077399999999905,0.001114618308942722,0.0011764601853393964,0.0007,0.00045355976082610733,0.0002000000000000485,0.0002000000000000485,0.00011164112376306282,0.002000000000000186,26602.558239504793,28597.045845120043,2.2491059251873615
0.1206165,0.06576221,3150.748789585611,7357106.499692538,672.3332078817828,1653.0309546564035,36606.80884647254,40070.186791011765,1136014.045029208,0.004307729999999996,0.001114574415170524,0.0011764206452838737,0.0007,0.00045366697484571135,0.0002000000000000485,0.0002000000000000485,0.00011161132144067513,0.002000000000000186,26374.072495979603,28352.07127702685,2.24997140213077
0.12492423,0.06576221,3150.748789585611,7358295.337887087,671.6419442339198,1652.6536353986835,35891.80370273118,39288.66330689725,1134118.9381121376,0.004307729999999982,0.0011145305185725324,0.0011763811036713777,0.0007,0.00045377358930348674,0.0002000000000000485,0.0002000000000000485,0.00011158151911828743,0.002000000000000186,26144.90948428733,28106.36734980273,2.2508629140471292
0.12923195999999998,0.06576221,3150.748789585611,7359463.224851422,670.9566162770888,1652.2829657444745,35183.95113328718,38514.941923647435,1132275.6666644805,0.004307730000000037,0.0011144866191491595,0.0011763415605020313,0.0007,0.0004538796054915711,0.0002000000000000485,0.0002000000000000485,0.00011155171679589974,0.002000000000000186,25915.095452899775,27859.9622493039,2.251781204800392
0.13353969000000002,0.06576221,3150.748789585611,7360609.538283372,670.2774226961664,1651.9191432030711,34483.27350995843,37749.04724117516,1130484.5500592927,0.004307729999999982,0.0011144427169007382,0.0011763020157763318,0.0007,0.00045398502468311564,0.0002000000000000485,0.0002000000000000485,0.00011152191447351204,0.002000000000000186,25684.659917500947,27612.887666280632,2.252727020128429
0.13784742,0.06576221,3150.748789585611,7361733.660308963,669.6045599060011,1651.5623638783259,33789.802086978096,36991.01357432324,1128745.9394448958,0.004307740000000004,0.0011143988118277766,0.001176262469494607,0.0007,0.0004540898483440618,0.0002000000000000485,0.0002000000000000485,0.00011149211215112435,0.002000000000000186,25453.63498188398,27365.178068401583,2.253701110192924
0.14215516,0.06576221,3150.748789585611,7362834.979988648,668.9382204853842,1651.2128216732078,33103.57428323532,36240.88197840278,1127060.2136293785,0.004307780216410749,0.0011143549039305603,0.001176222921656979,0.0007,0.00045419407834043683,0.0002000000000000485,0.0002000000000000485,0.00011146230982873665,0.002000000000000186,25222.05463957705,27116.86994894216,2.254704232569794
0.14646288999999998,0.06574141,3152.542963844903,7365732.778815904,668.3741647086198,1651.1744819283779,32434.0457917564,35508.576059979736,1126168.3592714102,0.0043101767593684975,0.001114283914661807,0.0011761465214061703,0.0007,0.0004541638954793602,0.0002000000000000485,0.0002000000000000485,0.00011143250750634896,0.002000000000000186,24996.454254916804,26874.730230481477,2.2549840826654464
0.15077062000000002,0.0655962,3165.1129286407586,7379516.852629,668.393321073805,1652.9675102319568,31827.81030874433,34843.03899913043,1129772.3941296446,0.004317096102856623,0.0011140503701920137,0.00117584917325018,0.0007,0.00045333236078098547,0.0002000000000000485,0.0002000000000000485,0.00011140270518396126,0.002000000000000186,24809.24486502658,26672.330158970744,2.250787655169058
0.15507835,0.06531198,3189.9428533647947,7405601.002878575,669.0747502276115,1656.8321823830365,31288.15872567245,34247.732355921165,1138471.913033259,0.004328559114740129,0.0011136321673922457,0.0011753022438775165,0.0007,0.0004516053127985994,0.0002000000000000485,0.0002000000000000485,0.00011137290286157357,0.002000000000000186,24664.277149564838,26513.66982060747,2.2416025309414804
0.15938607999999999,0.06488785,3227.5628557555965,7444336.996479771,670.4409122376148,1662.8313243254372,30812.585280720832,33720.05012815132,1152485.5396619672,0.004344681327462354,0.0011130218165138557,0.001174498518306149,0.0007,0.000448976532457802,0.0002000000000000485,0.0002000000000000485,0.00011134310053918587,0.002000000000000186,24561.51198392904,26398.737430577574,2.2274400081750954
0.16369382,0.06432249,3278.7927553646837,7496258.664907637,672.5230146902487,1671.0580073730043,30399.49904803885,33258.372225945874,1172167.4865100097,0.004365593982243433,0.001112207727313589,0.0011734268885430273,0.0007,0.00044543679548040476,0.0002000000000000485,0.0002000000000000485,0.00011131329821679818,0.002000000000000186,24501.567884682343,26328.221704304924,2.2083239405091573
0.16800155,0.06361406,3344.7929431838556,7562105.1303646285,675.362135984882,1681.6393996204663,30048.251707818534,32862.09645728059,1198032.0754785275,0.004391529263138307,0.0011111735434463942,0.0011720716981208296,0.0007,0.000440973184598984,0.0002000000000000485,0.0002000000000000485,0.00011128349589441048,0.002000000000000186,24485.793622006553,26303.59025668583,2.1842873865350647
0.17230928,0.06276025,3427.1219700616334,7642836.447455587,679.0098568180007,1694.7392932920225,29759.145488329654,32531.652527743492,1230783.5472169542,0.004422741452470385,0.0011098974310056217,0.0011704121366343427,0.0007,0.0004355693469007778,0.0002000000000000485,0.0002000000000000485,0.00011125369357202279,0.002000000000000186,24516.33013749382,26327.158956180487,2.1553747252987843
0.17661701,0.0617582,3527.8326333735695,7739667.768582719,683.5297268762657,1710.5636352008567,29533.532825011684,32268.615228375926,1271365.3493432854,0.0044595601594103525,0.0011083508684852658,0.0011684211090954018,0.0007,0.0004292048886891411,0.0002000000000000485,0.0002000000000000485,0.00011122389124963509,0.002000000000000186,24596.251843772276,26402.24601242577,2.12163930655164
0.18092474,0.06060445,3649.6026733411177,7854109.173671185,688.9988372821266,1729.3668703438861,29373.95375627281,32075.861600569784,1321029.1811054896,0.00450238951422465,0.0011064970382782407,0.0011660637663061424,0.0007,0.00042185493049730593,0.0002000000000000485,0.0002000000000000485,0.0001111940889272474,0.002000000000000186,24729.753057058853,26533.376462832395,2.0831425230488545
0.18523247,0.05929488,3795.919352869694,7988016.488396382,695.5096888770225,1751.4599155213414,29284.34167919329,31957.80605907868,1381434.8687714727,0.004551728195444015,0.0011042885969001887,0.0011632954718609155,0.0007,0.00041348955392597455,0.0002000000000000485,0.0002000000000000485,0.0001111642866048597,0.002000000000000186,24922.411454164838,26726.571749320643,2.0399530423317627
0.18954021000000001,0.057824640000000004,3971.3422746079573,8143655.28701134,703.1723379501209,1777.2200172402231,29270.327406997483,31920.748240016786,1454796.4639359536,0.0046081517745512526,0.0011016645684681038,0.0011600589758945098,0.0007,0.00040407312362611257,0.0002000000000000485,0.0002000000000000485,0.000111134484282472,0.002000000000000186,25181.562048770687,26989.761856712925,1.9926504182189344
0.19384794,0.05618802,4181.889426630164,8323786.301238148,712.1170182548442,1807.1036736233805,29339.687039539393,31973.386027550583,1544102.533399339,0.0046724013828544145,0.0010985458744496638,0.00115628032749372,0.0007,0.00039356313889511496,0.0002000000000000485,0.0002000000000000485,0.00011110468196008431,0.002000000000000186,25516.843254838775,27333.38818133399,1.9415929542317931
0.19815566999999998,0.05437838,4435.594919681351,8531762.86618542,722.4964086662537,1841.6607487740152,29502.95390044535,32127.523831233822,1653447.2748176788,0.004745358675105635,0.0010948290905993005,0.0011518632285002176,0.0007,0.00038190935683268335,0.0002000000000000485,0.0002000000000000485,0.00011107487963769661,0.002000000000000186,25940.95680835365,27771.24779704173,1.8862073398129717
0.20246340000000002,0.05238793,4743.369846928586,8771638.536128173,734.4966598381359,1881.5596697637116,29774.24491815484,32399.03929312173,1788558.1874771947,0.004828109185281525,0.00109037704412485,0.0011466804546487522,0.0007,0.00036905176404296807,0.0002000000000000485,0.0002000000000000485,0.00011104507731530892,0.002000000000000186,26468.918663719716,28319.74250600464,1.8270946275639939
0.20677113,0.05020754,5120.326624571762,9048472.111390023,748.2961238452759,1927.5776579267256,30173.183803887885,32810.090901686046,1957649.3518877781,0.004921974454190112,0.0010850049040524823,0.001140561236547725,0.0007,0.0003549185339651541,0.0002000000000000485,0.0002000000000000485,0.00011101527499292122,0.002000000000000186,27129.616395795143,29010.331349614728,1.764645831460108
0.21107887,0.04782653,5587.893251823311,9368252.798354147,764.1439649230553,1980.6791573641358,30734.85262113744,33400.127629524126,2172882.161545307,0.004974133612650533,0.0010784589012067278,0.001133271988940835,0.0007,0.00033942142428989626,0.0002000000000000485,0.0002000000000000485,0.00011098547267053353,0.002000000000000186,27954.27154659825,29877.329224379824,1.6982241275220218
0.21538659999999998,0.04533947,6151.1166046444705,9722585.338494474,781.5183322971377,2039.389062116183,31438.962298760627,34149.84924409595,2440132.31390053,0.004974138612644434,0.0010707362576182354,0.0011248665495228764,0.0007,0.0003231631900706373,0.0002000000000000485,0.0002000000000000485,0.00011095567034814583,0.002000000000000186,28932.77745305867,30911.96384901976,1.630850404865145
0.21969433000000002,0.042852400000000006,6807.725959543097,10098414.915483227,799.6688947586891,2101.453692839239,32240.6561460331,35013.276469769706,2762662.4661748544,0.004974138612644392,0.0010619447597193337,0.0011155040970834097,0.0007,0.0003068322898473198,0.0002000000000000485,0.0002000000000000485,0.00011092586802575814,0.002000000000000186,30036.39745261949,32085.65780767968,1.5655602449647652
0.22400206,0.04036533,7579.9768285475675,10496406.036657484,818.4864666439171,2166.8477740528924,33157.01873534049,36011.38115330227,3157313.509142718,0.0049741386126443896,0.0010518802235580077,0.0011050006470217067,0.0007,0.0002904185962468483,0.0002000000000000485,0.0002000000000000485,0.00011089606570337044,0.002000000000000186,31290.96635304284,33428.00192283239,1.500423448202168
0.22830978999999998,0.03787826,8497.222556889057,10890588.519074094,843.8004697302705,2238.5748336138377,35564.83560669725,38526.34835096357,3668869.7450595438,0.004974147272900151,0.0010627703536547012,0.0011147547784114784,0.0007000000000001985,0.0002661290367460561,0.00020000000000000145,0.00020000000000000145,0.00013185490340044602,0.0020000000000000855,33048.37571140951,35232.19918293588,1.5004682215377907
0.23261753,0.03539119,9598.785766582234,11303373.260474531,869.7075546565418,2313.0169073158204,38553.37280543788,41729.086761774975,4379236.961993586,0.004974138612644413,0.0010715065749379712,0.0011234071873512735,0.0007000000000000243,0.00023931823256701735,0.0002000000000000002,0.0002000000000000002,0.0001569732684682529,0.002,35270.53475315496,37576.23352515308,1.501023537497526
0.23692526,0.03290412,10938.21485596763,11734069.476972697,895.8076609629219,2389.683841153219,42360.92763311038,45933.51524183518,5438231.374963957,0.004974138612644413,0.0010756549548519548,0.001129031263376571,0.0007,0.00020975355134093506,0.00020000000000004682,0.00020000000000004682,0.00018754612498587766,0.002000000000000076,38208.49371522892,40765.361100213304,1.5010239022720446
0.24123299,0.03041705,12589.532715911491,12187725.213365706,920.1704399653645,2467.198798758988,47185.00460351321,51458.06039438898,7143570.880626795,0.004869546180271816,0.0010694865555085668,0.0011264627695767593,0.0007000000000001519,0.00017746540204565458,0.00020000000000002622,0.00020000000000002622,0.00022303870646246497,0.0020000000000001215,42233.50738355523,45266.47521719273,1.500257226553414
0.24554072,0.028146380000000002,14455.942374584056,12561667.927537192,950.7847324932877,2541.3922613730288,49765.64169928,54713.420782756446,7788884.678476217,0.004605376707393255,0.001088545268227957,0.0011521460153505868,0.0007,0.0001564564092548417,0.0002,0.0002,0.00025516986986140217,0.002051547901674547,43622.42656589915,47058.84115742863,1.5002753195548992
0.24984845000000003,0.026517589999999997,16062.461389088712,12822796.362316735,971.8180550582327,2592.4386379451666,51133.11778922632,56582.3331417384,8296379.874610551,0.00443504541213501,0.0010977500115747637,0.0011664305474664994,0.0007,0.00014182301662688817,0.00020000000000007346,0.00013854032198488278,0.00027932622989877714,0.002095871498027996,44513.491509875865,48269.69138933799,1.5000000000002562
0.25415619,0.0254626,17236.84246092687,12952612.373499824,988.354607018715,2623.1693739477664,52306.24712420324,58391.997795776915,8640123.160976212,0.004340216602256113,0.001111251078897689,0.001187043559921592,0.0007000000000000897,0.00012514822979530486,0.0002,0.00013289655306359958,0.0003145536842330328,0.0021466260973793975,45077.88444675071,49226.997115749065,1.500000000000445
0.25846391999999996,0.02493256,17845.042009460936,12986673.298119536,995.5165326106786,2632.901548968922,52769.8371558103,59223.37785843876,8823803.091200465,0.0023928321563369704,0.0011166881989249124,0.001196668311659604,0.0007000000000001204,0.0001161872223083471,0.00020000000000001088,0.00012946705601637594,0.00033464771402526826,0.0021766686822034254,45340.93594640574,49725.1860679622,1.4999999999997433
0.26085552,0.02485578,17906.95003221236,12932070.150663698,991.0613102788678,2620.785498189221,51319.91359760391,57443.111001411766,8851059.994824879,0.004424011315819624,0.0011095375991693984,0.0011870876621521728,0.000700000000000138,0.00012165517945447834,0.0002000000000000163,0.000126476929653415,0.0003196348031394621,0.002162807961931085,44929.4368139028,49169.13900384102,1.499999999999951
0.26516325,0.02586342,16512.296167924218,12597208.831264649,963.9098637249507,2549.422451543342,47244.68897221156,52201.249836737785,8506222.30160317,0.004667878537172918,0.0010819222677357723,0.0011485279317642,0.0007000000000001046,0.00014803542311038806,0.00020000000000005715,0.00012590061809778308,0.00025931426414621707,0.0020900518085932955,43434.254451316956,47042.96613528558,1.4999999999995965
0.26947097999999997,0.027661349999999998,14514.49419693962,12125939.945660966,931.2419561992708,2456.737025148139,42904.80771067903,47011.26497243873,7932448.807874661,0.004651543777199192,0.0010567055968213998,0.0011160911694139005,0.0007000000000000001,0.00017114416613157424,0.0002000000000000121,0.0002000000000000121,0.00021641742295031857,0.002030409238323737,41485.01778122094,44632.17615363635,1.500221905675165
0.27377872000000003,0.02941641,12914.275987008277,11689937.014817085,903.0195667699054,2373.391410445778,38245.03285838642,41665.55806508872,7038017.0549482135,0.004635847069889179,0.0010369458050210635,0.0010913963578706948,0.0007000000000002674,0.00019555843182512083,0.00020000000000000863,0.00020000000000000863,0.00017867930798685702,0.0020000000000001002,38864.47328127595,41621.192389918164,1.5002150746561014
0.27808645000000004,0.03112946,11603.309118716657,11265449.818454988,880.1344241924203,2297.044442180194,33528.92605579225,36464.60438981802,5856824.480846012,0.004620680038457498,0.0010281178962856337,0.0010809122468165018,0.000700000000000139,0.00022160381506497123,0.0002,0.0002,0.00014397011185347333,0.002,35567.18765201473,38037.41691957661,1.5001170630102338
0.28239418,0.032801029999999995,10512.80961822468,10871829.571484264,857.5531045875588,2224.9243624286273,29786.241698856433,32429.883104775596,5079140.455424304,0.004606279186990307,0.0010150420490752817,0.001067791916421219,0.0007000000000001932,0.00024346964295908483,0.0002000000000000377,0.0002000000000000377,0.00011542888190347732,0.002,33043.480226859516,35369.54893262709,1.5000529666960867
0.28670191,0.03443237,9594.001035417865,10490176.25408618,838.6632245170332,2158.081787021518,27177.101127452006,29624.127191631575,4518252.823104344,0.004592362352569763,0.0010106932923937947,0.0010639056427728887,0.0007,0.00025947264222949155,0.0002,0.0002,0.00010104308128356934,0.002,31101.50566718575,33322.329996662185,1.530857304674238
0.29100964,0.03602399,8811.646645673893,10115927.527513951,824.3667708775687,2096.849322933028,25480.11033317992,27757.313252080203,4063502.9495450165,0.00457904875767883,0.0010197000253973343,0.0010729522377634561,0.0007,0.00027098843613652485,0.0002,0.0002,0.00010101327896118165,0.002,29530.81047458666,31623.960892288756,1.6099338126904426
0.29531738,0.03757675,8139.181171486338,9765553.513891604,810.6309330480026,2039.179014390219,23937.98469655131,26067.36839445473,3685879.3316027718,0.004566256932696635,0.0010276520140087724,0.0010810294605714426,0.0007,0.0002821670426926933,0.0002,0.0002,0.00010098347663879395,0.002,28120.320005471105,30104.25903630264,1.6924693091823124
0.29962511000000003,0.0390914,7556.370583415927,9437207.86702884,797.4597299496909,1984.8396657688918,22530.94074725384,24530.334543622474,3368514.616661642,0.004553981359843232,0.001034708304395653,0.001088280692151069,0.0007,0.000293022504107186,0.0002,0.0002,0.00010095367431640625,0.002,26845.198812060844,28734.65195683022,1.775077784361192
0.30393284,0.04056863,7047.5360901094855,9135431.813911997,783.2338196583027,1932.7493159000664,21802.638429731356,23735.611846076103,3091918.288487117,0.004542190173671735,0.0010409986340860493,0.0010948229345370576,0.0007,0.0003035666401882107,0.0002,0.0002,0.00010092387199401856,0.002,25954.62692060043,27779.72188444215,1.858562086544817
0.30824057,0.042009099999999994,6600.350234666258,8846964.33750771,770.9794790991841,1884.326256344867,20579.250742412863,22405.56925045067,2861209.781326604,0.004530929986934261,0.0010466297971845114,0.0011007525358997748,0.0007,0.0003138111661175086,0.0002,0.0002,0.00010089406967163086,0.002,24879.479823534883,26630.690962813613,1.949066701705444
0.3125483,0.04341366,6204.942738902203,8575116.907318156,759.5246462657982,1838.7917259401133,19450.396805230954,21180.438563464333,2661818.267937329,0.004520024406040307,0.0010516911220366813,0.0011061502431511992,0.0007,0.00032376767037761944,0.0002,0.0002,0.00010086426734924317,0.002,23891.1440463143,25576.5600375,2.0441986657727678
0.31685604,0.0447826,5853.510789811555,8319758.72836349,748.5848993618886,1795.8395282358829,18405.92455764388,20048.478370690274,2488272.0961435502,0.004509653456952107,0.0010562553872038314,0.0011110815720921123,0.0007,0.00033344310863973496,0.0002,0.0002,0.00010083446502685547,0.002,22978.853616135653,24605.22730986734,2.144202726152906
0.32116377,0.04611693,5539.533485897507,8079638.647106243,738.1518322649129,1755.3044517268502,17436.849983713837,18999.4045298891,2336187.372979763,0.004499687524195387,0.001060386143787457,0.0011156041666908628,0.0007,0.0003428487880115117,0.0002,0.0002,0.00010080466270446778,0.002,22133.310607008127,23706.309254028263,2.2494831282657124
0.32547149999999997,0.04741718,5257.771687600937,7853719.26728349,728.2091461522901,1717.0401256659281,16535.586889874387,18024.58817432308,2202134.6787851215,0.004490048404304799,0.0010641357050647797,0.0011197652687367711,0.0007,0.00035199213441131934,0.0002,0.0002,0.00010077486038208008,0.002,21346.890938141427,22871.319504471994,2.3604453676116495
0.32977923,0.04868367,5003.928257271449,7641077.361169477,718.739660157913,1680.913657984519,15695.578531886937,17116.61949234917,2083376.2109105848,0.0044808851117831726,0.001067548089690344,0.001123604528379411,0.0007,0.0003608786726097499,0.0002,0.0002,0.00010074505805969239,0.002,20613.184166945026,22093.148815052373,2.477524382240159
