x coordinate,y_coordinate,gas heat transfer coefficient,heat flux,max wall temperature,Re inner,Re outer,pressure drops,section lenghts,hydrolic diameter inner,hydrolic diameter outer,wt1,wto,rf1 inner,rf1 outer,rf2,inner wall thickness,hi,ho,stress ratios
0.04307732,0.06576221,3150.748789585611,8422407.116056088,640.8734902190522,72485.47094123026,78840.76125397178,1551267.8375990824,0.004307729999999996,0.0010920320612474762,0.0011485811968256175,0.00040000000000048655,0.00043791608726979724,0.0016905708132664789,0.0016905708132664789,0.00015528499317169476,0.0015000000000002405,48480.44692252743,51852.116731534275,3.6617152281711314
0.04738505,0.06576221,3150.748789585611,8424659.703137886,639.8916670927297,71260.51194203596,77509.66477177064,1545260.7183891742,0.004307730000000003,0.001091991731358723,0.0011485436993526293,0.00040000000000048655,0.0004378598984132966,0.0016905708132664789,0.0016905708132664789,0.00015525519084930706,0.0015000000000002405,48024.667236651556,51365.30848980699,3.6606566277881543
0.05169278,0.06576221,3150.748789585611,8426897.21230385,638.913650577987,70049.87783267305,76194.12002709207,1539395.8818294134,0.004307740000000004,0.0010919513972702775,0.0011485061995349889,0.00040000000000048655,0.00043780341183799454,0.0016905708132664789,0.0016905708132664789,0.00015522538852691937,0.0015000000000002405,47568.422573016534,50877.99758019287,3.659598375390646
0.056000520000000005,0.06576221,3150.748789585611,8429119.74402961,637.9393684978924,68853.24002604006,74893.77009961211,1533667.6016120345,0.004307729999999996,0.0010919110589827936,0.0011484686973733862,0.00040000000000048655,0.0004377466144156893,0.0016905708132664789,0.0016905708132664789,0.00015519558620453167,0.0015000000000002405,47111.78331561875,50390.25928931364,3.658540470822125
0.06030825,0.06576221,3150.748789585611,8431327.37602143,636.9687545353346,67670.27448156939,73608.26300046955,1528070.5458361867,0.004307729999999989,0.0010918707164971097,0.0011484311928684388,0.00040000000000048655,0.00043768949258522907,0.0016905708132664789,0.0016905708132664789,0.00015516578388214398,0.0015000000000002405,46654.812784423644,49902.16135516491,3.6574829139234932
0.06461597999999999,0.06576221,3150.748789585611,8433520.14222282,636.0017573439579,66500.6728810278,72337.2638190256,1522599.7971054572,0.00430773000000001,0.0010918303698140449,0.0011483936860208098,0.00040000000000048655,0.0004376320331174451,0.0016905708132664789,0.0016905708132664789,0.00015513598155975628,0.0015000000000002405,46197.571629944825,49413.76866194219,3.6564257045405744
0.06892371,0.06576221,3150.748789585611,8435698.037815912,635.0383382977035,65344.13967514841,71080.4515157025,1517250.8081156742,0.00430773000000001,0.0010917900189343966,0.0011483561768310792,0.00040000000000048655,0.0004375742229053738,0.0016905708132664789,0.0016905708132664789,0.0001551061792373686,0.0015000000000002405,45740.11696526018,48925.14231389015,3.6553688425134436
0.07323144000000001,0.06576221,3150.748789585611,8437861.02404169,634.0784692834064,64200.38926784119,69837.51586221997,1512019.3622592515,0.0043077399999999905,0.0010917496638589723,0.00114831866529999,0.00040000000000048655,0.00043751604874923923,0.0016905708132664789,0.0016905708132664789,0.0001550763769149809,0.0015000000000002405,45282.50151162606,48436.338722648536,3.654312327686383
0.07753918,0.06576221,3150.748789585611,8440009.008057054,633.1221416024065,63069.156371230936,68608.16869228374,1506901.5970687568,0.004307729999999996,0.0010917093045884792,0.0011482811514281512,0.00040000000000048655,0.0004374574981400308,0.0016905708132664789,0.0016905708132664789,0.0001550465745925932,0.0015000000000002405,44824.77806585881,47947.41437769563,3.65325615990171
0.08184691,0.06576221,3150.748789585611,8442141.87274361,632.1693526562498,61950.17986593607,67392.12636510382,1501893.909745667,0.00430773000000001,0.0010916689411238627,0.0011482436352161587,0.00040000000000048655,0.00043739855804998375,0.0016905708132664789,0.0016905708132664789,0.0001550167722702055,0.0015000000000002405,44366.99334724575,47458.41927537123,3.652200339004972
0.08615464,0.06576221,3150.748789585611,8444259.4564109,631.2201148949348,60843.213172270436,66189.12103371143,1496992.985989637,0.004307729999999996,0.0010916285734658545,0.0011482061166646948,0.00040000000000048655,0.00043733921571554484,0.0016905708132664789,0.0016905708132664789,0.0001549869699478178,0.0015000000000002405,43909.19246715232,46969.4016917895,3.6511448648362266
0.09046237,0.06576221,3150.748789585611,8448464.274041139,629.605845052672,59022.56405433152,64283.47505782341,1483995.068720236,0.004307729999999996,0.0010854544346348394,0.0011424966219578917,0.000400000000000491,0.0004413490206769147,0.0016934865167106384,0.0016934865167106384,0.000150476837158206,0.001500000000000243,43272.02918697212,46331.06468774517,3.4953351887307966
0.0947701,0.06576221,3150.748789585611,8445664.866842778,630.2173714016552,54865.89077701043,59759.604602947074,1482803.0050598993,0.004307740000000004,0.001085413438724773,0.0011424587547509849,0.000400000000000491,0.0004412873933125648,0.0016934865167106384,0.0016934865167106384,0.00015044703483581832,0.001500000000000243,41888.90248674488,44852.14384744665,3.4943307624277726
0.09907784,0.06576221,3150.748789585611,8447875.62732985,629.2345263597728,53959.149713271945,58773.10213265405,1478170.1607930197,0.004307729999999996,0.0010853724387411053,0.0011424208853008995,0.000400000000000491,0.0004412253204390808,0.0016934865167106384,0.0016934865167106384,0.00015041723251343062,0.001500000000000243,41472.71952851666,44407.19360050097,3.4933266597404473
0.10338557,0.06576221,3150.748789585611,8450069.583209196,628.2555502001723,53058.01157319495,57792.68069701066,1473632.7195920714,0.004307729999999996,0.0010853314346845266,0.001142383013608427,0.000400000000000491,0.00044116278909311164,0.0016934865167106384,0.0016934865167106384,0.00015038743019104293,0.001500000000000243,41055.6114857,43961.24876131108,3.492322880525712
0.10769329999999999,0.06576221,3150.748789585611,8452246.366730763,627.280521624721,52162.40825704877,56818.26623226992,1469188.5441948972,0.00430773000000001,0.001085290426555833,0.0011423451396739889,0.000400000000000491,0.00044109978652128357,0.0016934865167106384,0.0016934865167106384,0.00015035762786865523,0.001500000000000243,40637.62315437338,43514.357303156066,3.4913194246377723
0.11200103,0.06576221,3150.748789585611,8454405.564720092,626.3095338456369,51272.27868279907,55849.79231063564,1464835.6925200163,0.00430773000000001,0.001085249414355864,0.0011423072634983184,0.000400000000000491,0.00044103629996411877,0.0016934865167106384,0.0016934865167106384,0.00015032782554626754,0.001500000000000243,40218.79780501386,43066.56556923986,3.490316291931075
0.11630876000000001,0.06576221,3150.748789585611,8456546.722542696,625.3426926358411,50387.56669129512,54887.19785504678,1460572.3993858008,0.0043077399999999905,0.001085208398085242,0.0011422693850820602,0.000400000000000491,0.00044097231643502844,0.0016934865167106384,0.0016934865167106384,0.00015029802322387984,0.001500000000000243,39799.17638552421,42617.91741694699,3.489313482263927
0.1206165,0.06576221,3150.748789585611,8458669.323245758,624.3801256095148,49508.22917650049,53930.43599381103,1456397.1077389657,0.004307729999999996,0.001085167377744772,0.001142231504425737,0.000400000000000491,0.0004409078235564718,0.0016934865167106384,0.0016934865167106384,0.00015026822090149214,0.001500000000000243,39378.801588393806,42168.45857173021,3.488310995488723
0.12492423,0.06576221,3150.748789585611,8460772.816030383,623.4219691559135,48634.22372643695,52979.46060391858,1452308.4032298632,0.004307729999999982,0.0010851263533353387,0.0011421936215299995,0.000400000000000491,0.00044084280828425365,0.0016934865167106384,0.0016934865167106384,0.00015023841857910445,0.001500000000000243,38957.7121651182,41718.23054227618,3.487308831462546
0.12923195999999998,0.06576221,3150.748789585611,8462856.595027927,622.4683778326831,47765.51677574344,52034.23518743255,1448305.0478079445,0.004307730000000037,0.001085085324857557,0.0011421557363954732,0.000400000000000491,0.0004407772577420792,0.0016934865167106384,0.0016934865167106384,0.00015020861625671675,0.001500000000000243,38535.94697480239,41267.274953008455,3.4863069900416037
0.13353969000000002,0.06576221,3150.748789585611,8464920.00274689,621.5195225926374,46902.08148819937,51094.73056625372,1444385.964884716,0.004307729999999982,0.0010850442923122448,0.001142117849022694,0.000400000000000491,0.0004407111590043057,0.0016934865167106384,0.0016934865167106384,0.00015017881393432906,0.001500000000000243,38113.54415617733,40815.63265800566,3.485305471080363
0.13784742,0.06576221,3150.748789585611,8466962.333088992,620.5755891256604,46043.89571117771,50160.922655566486,1440550.2264682946,0.004307740000000004,0.0010850032557002001,0.0011420799594123842,0.000400000000000491,0.0004406444988691879,0.0016934865167106384,0.0016934865167106384,0.00015014901161194136,0.001500000000000243,37690.54028257826,40363.34283699399,3.484304274435273
0.14215516,0.06576221,3150.748789585611,8468982.83399404,619.6367762799996,45190.93995888156,49232.79026860424,1436797.042002273,0.004307780216410749,0.0010849622150220547,0.0011420420675650885,0.000400000000000491,0.0004405772636222338,0.0016934865167106384,0.0016934865167106384,0.00015011920928955367,0.001500000000000243,37266.96948090463,39910.44205287371,3.483303399961593
0.14646288999999998,0.06574141,3152.542963844903,8473562.999665048,618.783949274888,44355.77281614223,48323.677428351686,1434074.4867939395,0.0043101767593684975,0.0010848906372856121,0.0011419673925316064,0.000400000000000491,0.00044037581470684806,0.0016934865167106384,0.0016934865167106384,0.00015008940696716597,0.001500000000000243,36852.3305627796,39466.8821708395,3.4843966754658844
0.15077062000000002,0.0655962,3165.1129286407586,8493611.197981587,618.4241052953461,43600.65030703413,47499.78196618348,1437119.1546851369,0.004317096102856623,0.0010846357571326665,0.0011416721748161802,0.000400000000000491,0.0004393749346088573,0.0016934865167106384,0.0016934865167106384,0.00015005960464477828,0.001500000000000243,36493.77643966194,39082.08515396515,3.498065721921105
0.15507835,0.06531198,3189.9428533647947,8531182.394793693,618.6255169640972,42930.14666304082,46766.00750105945,1446679.626067218,0.004328559114740129,0.0010841726061132113,0.0011411277589350977,0.000400000000000491,0.00043748159436633033,0.0016934865167106384,0.0016934865167106384,0.00015002980232239058,0.001500000000000243,36196.35231175962,38761.37235575911,3.526054903263833
0.15938607999999999,0.06488785,3227.5628557555965,8590716.64811594,618.2008331751749,42023.82230984193,46472.417719074365,1503568.2054168184,0.004344681327462354,0.0010696130478464233,0.0011359665408874418,0.00040000000000011934,0.0004303738282690564,0.0031713589338614157,0.003235623432695433,0.00015001445093669217,0.001500000000000032,36207.58340462073,39242.739033965445,3.552652824445742
0.16369382,0.06432249,3278.7927553646837,8665385.143068498,619.61749928266,41469.924871633404,45951.063190556415,1526273.0018916316,0.004365593982243433,0.0010683059650020868,0.0011359187831065383,0.0004000000000000524,0.0004262323775524163,0.003173619260045128,0.0029316691891626227,0.00015001872541067283,0.0015000000000000406,36010.68532918867,39091.401340166485,3.6114476416614965
0.16800155,0.06361406,3344.7929431838556,8760199.107291248,621.7249862700982,41111.0686241086,45415.507483089576,1556543.1628848114,0.004391529263138307,0.0010686570012575988,0.0011342264263552628,0.00040000000000008025,0.00042177653406582,0.0030218919771502384,0.002989467155194978,0.00015003100653370737,0.0015000000000000516,35893.65558909519,38869.953029549564,3.6903346796787306
0.17230928,0.06276025,3427.1219700616334,8876811.80278699,624.5676433921553,40794.01631630588,44994.41053705561,1594511.2148619331,0.004422741452470385,0.0010684324980055476,0.0011329160270408393,0.0004000000000001274,0.0004163337718842936,0.0028885065862277013,0.0028583019273246434,0.00015004924045061626,0.0015000000000000577,35826.932152895635,38748.893221679784,3.788415382899509
0.17661701,0.0617582,3527.8326333735695,9017356.192328304,628.1960203887298,40562.193575205114,44651.84149112411,1642073.2230392252,0.0044595601594103525,0.001068082030845633,0.0011312243491611521,0.00040000000000005716,0.0004099789755135251,0.002735831820506817,0.002732428685847699,0.00015005746694464565,0.0015000000000000519,35826.87651780969,38688.62541244856,3.908448434692806
0.18092474,0.06060445,3649.6026733411177,9184401.853077827,632.7078478369224,40412.58617651006,44397.235882772846,1700257.1491792863,0.00450238951422465,0.001067562824327272,0.0011293042572493184,0.0004000000000000645,0.00040268575031421404,0.0025664916244938964,0.0025697822637664744,0.00015006537042312754,0.0015000000000000551,35894.2014100986,38698.64209932388,4.05428208339645
0.18523247,0.05929488,3795.919352869694,9381205.576954633,638.2087348388307,40353.24711474009,44232.802544332786,1770977.1360746792,0.004551728195444015,0.0010668804474389365,0.0011270692026877718,0.0004000000000000737,0.0003944265167076402,0.0023777712074620413,0.002385251627881541,0.00015007473074210928,0.0015000000000000514,36035.94229260764,38781.86217141712,4.230749575527093
0.18954021000000001,0.057824640000000004,3971.3422746079573,9611847.650507826,644.8201266427864,40386.938594201434,44169.1813923529,1856989.5734806138,0.0046081517745512526,0.0010658746228731943,0.001124476169665678,0.0004000000000000652,0.0003850745550922811,0.0021791914621452965,0.0021794777042222595,0.00015008577550967254,0.0015000000000000395,36261.19535066807,38953.353270591,3.761161581007617
0.19384794,0.05618802,4181.889426630164,9881351.782499894,652.7072392012253,40527.76663070305,44210.79702022537,1961421.5121959478,0.0046724013828544145,0.001064599078634043,0.0011214274466396022,0.00040000000000005526,0.00037472601129859593,0.0019613684475187918,0.001962153058088543,0.0001500961176029753,0.0015000000000000278,36580.26152068336,39216.36573011517,3.579452949311098
0.19815566999999998,0.05437838,4435.594919681351,10196013.126836061,662.0624025984544,40785.291493647805,44373.3120385477,2088873.4341736932,0.004745358675105635,0.001062914118943895,0.0011178719965302564,0.0004000000000000617,0.0003632720777826336,0.0017289009107191607,0.0017279890653600775,0.0001501075320110836,0.0015000000000000308,37007.21337191687,39589.59001918409,3.391276255418846
0.20246340000000002,0.05238793,4743.369846928586,10563720.439270774,673.1218373823493,41176.395509161455,44674.02625107016,2245707.4716903265,0.004828109185281525,0.0010607010424851205,0.0011136888392768696,0.00040000000000003775,0.00035067219852822875,0.0014813059658669511,0.0014813762761249987,0.00015012086245440388,0.0015000000000000347,37561.40007902751,40092.87376627406,3.198243457391342
0.20677113,0.05020754,5120.326624571762,10994394.713790499,686.1786375369396,41721.71257949773,45136.921682173444,2440697.947802068,0.004921974454190112,0.0010578021119485967,0.0011087600345606361,0.000400000000000041,0.0003368526502774398,0.0012150319053711367,0.0012138716483045494,0.0001501351797027539,0.0015000000000000373,38267.28847624625,40753.37102768805,2.996983998344983
0.21107887,0.04782653,5587.893251823311,11500578.10355756,701.5960562710533,42462.79254409767,45805.79326600338,2686513.1625511027,0.004974133612650533,0.001054029305084675,0.0011028998484812079,0.0004000000000000397,0.0003217347652565622,0.0009136779940918628,0.0009108340676690079,0.00015015172430153423,0.0015000000000000182,39164.90695483316,41612.7660196959,2.7920684900207733
0.21538659999999998,0.04533947,6151.1166046444705,12072399.60285353,719.056195353041,43352.09341022993,46621.19217377836,2983507.9252568055,0.004974138612644434,0.001049606204332052,0.0010962561257742607,0.00040000000000002534,0.0003058865318829458,0.0004000000000000098,0.0004000000000000098,0.00015017881393432616,0.0015,40213.686683160595,42621.87300895948,2.592207746793868
0.21969433000000002,0.042852400000000006,6807.725959543097,12694022.588411203,737.4771216296126,44327.80231607816,47649.24579810738,3361286.276162363,0.004974138612644392,0.0010417844014812508,0.0010878040698687511,0.00040000000000002534,0.0002900177895208918,0.0004000000000000098,0.0004000000000000098,0.00015014901161193846,0.0015,41481.27119289419,43949.70064509783,2.4093750029019807
0.22400206,0.04036533,7579.9768285475675,13367528.903907334,757.2480380879945,45428.68287915147,48821.542028378564,3819573.196893313,0.0049741386126443896,0.0010329069428834888,0.001078395775995099,0.00040000000000002534,0.00027409401104658835,0.0004000000000000098,0.0004000000000000098,0.00015011920928955077,0.0015,42917.3641657054,45463.00298063402,2.2391822531445182
0.22830978999999998,0.03787826,8497.222556889057,14096506.256107088,778.3573162676754,46679.63707053658,50168.1291695134,4383710.157513016,0.004974147272900151,0.0010227647219302255,0.001067842938447925,0.00040000000000002534,0.0002581047082614999,0.0004000000000000098,0.0004000000000000098,0.00015008940696716307,0.0015,44559.18538641623,47203.8683838983,2.0804844777399683
0.23261753,0.03539119,9598.785766582234,14884181.109193549,800.7378270544315,48112.56446518101,51728.02999946283,5090073.105060121,0.004974138612644413,0.0010110918204852852,0.0010559067997160164,0.00040000000000002534,0.00024203782780789768,0.0004000000000000098,0.0004000000000000098,0.00015005960464477538,0.0015,46455.89824654202,49228.29656942122,1.9324027531007657
0.23692526,0.03290412,10938.21485596763,15732767.94401267,824.2600969087897,49768.471998171044,53552.33285226141,5992465.151141002,0.004974138612644413,0.0009975453092909822,0.0010422806463154144,0.00040000000000002534,0.00022587955771857075,0.0004000000000000098,0.0004000000000000098,0.00015002980232238768,0.0015,48667.00602391499,51605.25153058457,1.7943299696409598
0.24123299,0.03041705,12589.532715911491,16606103.34172843,854.0280172886529,50911.787117314096,54897.81762499341,6575259.598892684,0.004869546180271816,0.000998530659003524,0.0010446329676679221,0.00040000000000052494,0.0002126510647791082,0.0004,0.00022048478968888713,0.00015000000000013893,0.001521475839985094,49810.42899898063,52906.57804815058,1.6676148965694004
0.24554072,0.028146380000000002,14455.942374584056,17270256.190297015,906.2031614320083,52844.443559829684,57093.8366843661,7329079.240259806,0.004605376707393255,0.0010669613562430682,0.0011175764075669766,0.00040000000000005553,0.00020135503081134679,0.0004000000000000078,0.0004000000000000078,0.0001795448689785432,0.001607468882567642,51297.276874432355,54556.44328222594,1.545802589769429
0.24984845000000003,0.026517589999999997,16062.461389088712,17906059.228401802,922.224664063211,54101.51404631768,58590.12079071116,7644616.695215791,0.00443504541213501,0.001049680820700996,0.0011010369263704826,0.00040000000000005553,0.00019128496293444982,0.0004000000000000078,0.0004000000000000078,0.0001795448689785432,0.001607468882567642,51707.08325065361,55082.61974106545,1.498056706077088
0.25415619,0.0254626,17236.84246092687,18304830.697416157,932.1090206402564,54572.49574234921,59209.612031193,7903707.587307805,0.004340216602256113,0.0010373553057895799,0.0010893151137852848,0.00040000000000005553,0.00018103460253468914,0.0004000000000000078,0.0004000000000000078,0.0001795448689785432,0.001607468882567642,52019.889358819026,55489.11419200255,1.4994747485589073
0.25846391999999996,0.02493256,17845.042009460936,18465997.679670118,936.1873253510429,54687.28062768948,59451.602179264824,8021639.173733084,0.0023928321563369704,0.0010307793172316363,0.0010836923325175487,0.00040000000000005553,0.0001741136650672568,0.0004000000000000078,0.00030120111191448925,0.00017952996781734934,0.001607468882567642,52088.15141306104,55687.88611774635,1.500000000000309
0.26085552,0.02485578,17906.95003221236,18388563.655832272,933.8400599994944,53219.63556047622,57865.10416481274,8046418.177078232,0.004424011315819624,0.0010274393093480212,0.0010802691667370912,0.0004,0.00017489159323192443,0.00040000000000006675,0.0002970609298781711,0.00017609029185280988,0.001606859867981943,51413.28316750177,54973.2246097772,1.4999999999906046
0.26516325,0.02586342,16512.296167924218,17780730.45601534,905.5783015746969,48861.86043281831,53026.98057443528,7732929.365036875,0.004667878537172918,0.0010032113663008301,0.0010535618261505485,0.0004,0.00018863311394879708,0.00040000000000003086,0.00029207507616127497,0.00015,0.0015803115283312924,49469.65391598099,52815.37793200852,1.5080083875090844
0.26947097999999997,0.027661349999999998,14514.49419693962,16850465.360354275,876.4128775771024,45818.88674726039,49567.02770871798,7230305.099268904,0.004651543777199192,0.0010008633068394489,0.0010490724366509318,0.0004000000000000521,0.00019753146962239845,0.00040000000000000837,0.00031672899308290704,0.0001500000000000385,0.001553250667712196,47389.67550618519,50466.409837312545,1.6206474194172324
0.27377872000000003,0.02941641,12914.275987008277,16020283.719844649,849.8885233802049,43008.297805761445,46427.66346540658,6798926.17743487,0.004635847069889179,0.0009978174573254271,0.0010445218875180652,0.0004,0.00020668516310273736,0.00040000000000001807,0.00025170963138847533,0.00015000000000004162,0.001530068263230541,45474.195887164744,48344.23441013784,1.7347571560835422
0.27808645000000004,0.03112946,11603.309118716657,15261273.765988406,825.4365325901309,40433.51041940074,43575.18889722003,6424782.183732617,0.004620680038457498,0.000994622792139199,0.001040108962058572,0.0004,0.00021549356572580957,0.00040000000000005694,0.00020116244916729752,0.00015000000000001676,0.0015102751377758616,43705.909278863845,46402.18423991839,1.8521401025719686
0.28239418,0.032801029999999995,10512.80961822468,14551724.967914475,804.6547235433856,37930.50507457778,40822.64868183439,5940481.650328038,0.004606279186990307,0.000997165726580398,0.0010419012532152342,0.0004,0.00022452913510782855,0.0004,0.0004,0.0001502831220626831,0.0015000000000000477,41699.765185453616,44224.57341433802,1.9734742861733845
0.28670191,0.03443237,9594.001035417865,13885570.513350828,787.5191474326754,35352.62473138048,38026.56716751213,5315336.698435382,0.004592362352569763,0.0010063049508611127,0.0010510630790784203,0.0004,0.00023503657335434836,0.0004,0.0004,0.0001502533197402954,0.0015000000000000477,39326.92262725994,41689.08183721293,2.099933596322408
0.29100964,0.03602399,8811.646645673893,13273218.289389368,771.3493289419375,33021.19298559944,35506.32658395442,4799126.905397919,0.00457904875767883,0.0010143758708261296,0.001059239652078897,0.0004,0.0002452393729867061,0.0004,0.0004,0.0001502235174179077,0.0015000000000000477,37201.03637550596,39424.43028802124,2.231049740718227
0.29531738,0.03757675,8139.181171486338,12709046.152764935,756.1296819892511,30903.03445390354,33222.86740914203,4367385.272230891,0.004566256932696635,0.0010215451699230372,0.0010665807947864956,0.0004,0.00025515025431565615,0.0004,0.0004,0.00015019371509552,0.0015000000000000477,35286.6162627227,37390.28746087166,2.3669533985454323
0.29962511000000003,0.0390914,7556.370583415927,12188657.742291145,741.7605505968562,28970.82114919272,31144.442886566074,4002264.711817376,0.004553981359843232,0.0010279468869761209,0.0010732073129915947,0.0004,0.0002647802329947837,0.0004,0.0004,0.0001501639127731323,0.0015000000000000477,33544.93771936227,35543.7134613439,2.5079246079010704
0.30393284,0.04056863,7047.5360901094855,11707794.612658173,728.2239883663636,27201.798875065353,29244.92087734984,3690473.871147445,0.004542190173671735,0.0010336901101652535,0.0010792177620283583,0.0004,0.000274139083660363,0.0004,0.0004,0.00015013411045074462,0.0015000000000000477,31955.137229173328,33861.246970326356,2.654107390238285
0.30824057,0.042009099999999994,6600.350234666258,11262819.500949018,715.4732472828438,25576.807246817178,27502.515458442955,3421933.7157601947,0.004530929986934261,0.0010388645495229593,0.0010846933698643374,0.0004,0.0002832356516747803,0.0004,0.0004,0.00015010430812835692,0.0015000000000000477,30496.940075755912,32320.43043300547,2.8057141286016782
0.3125483,0.04341366,6204.942738902203,10850428.595606294,703.4600430785267,24079.51142616725,25898.818169416692,3188847.3456774824,0.004520024406040307,0.0010435453121391577,0.0010897023953896857,0.0004,0.0002920793542888169,0.0004,0.0004,0.00015007450580596923,0.0015000000000000477,29153.53866623432,30902.747805973737,2.9630037929586233
0.31685604,0.0447826,5853.510789811555,10467816.671955489,692.142090267043,22696.17940456506,24418.457600840306,2985206.704433246,0.004509653456952107,0.0010477934889266934,0.0010943001924696215,0.0004,0.0003006755154674239,0.0004,0.0004,0.00015004470348358153,0.0015000000000000477,27911.21675030118,29593.14671650648,3.1262014980282564
0.32116377,0.04611693,5539.533485897507,10112268.842581168,681.4724348975982,21414.684609035936,23047.964386903794,2806157.43996512,0.004499687524195387,0.00105166271254065,0.0010985358172519552,0.0004,0.0003090335508809187,0.0004,0.00039999999999999996,0.00015001490116119383,0.0015000000000000477,26758.080042667312,28378.64542793122,3.2956431768554975
0.32547149999999997,0.04741718,5257.771687600937,9783801.014013555,670.8168595414488,20215.344527102196,21838.554655319196,2672257.3060559817,0.004490048404304799,0.0010519112308279518,0.0011011918071281348,0.0004000000000000645,0.0003171088497416703,0.0010082227621769368,0.0010082227621769368,0.00015002980232240552,0.0015000000000000339,25754.985175835427,27396.526258860355,3.4758680008632643
0.32977923,0.04868367,5003.928257271449,9475386.334003408,661.3893968748837,19108.862303221,20646.93439814335,2528142.535491587,0.0044808851117831726,0.0010554394402639531,0.001104960467791335,0.0004000000000000645,0.0003250074458551366,0.0010082227621769368,0.0010070761659994089,0.00015000000000001782,0.0015000000000000339,24742.703584913095,26323.507084593053,3.6590222463497475
0.33408696,0.04991728,4774.313862757002,9188576.989267435,652.2625729098728,18069.820178353348,19554.8018421154,2407326.886402123,0.004472096767199928,0.0010573904977305144,0.0011079844518386553,0.0004000000000000695,0.00033264803722919364,0.0011607012516180123,0.0011593794905853363,0.0001500000000000056,0.0015000000000000174,23816.758332962247,25370.108285079703,3.850322290354495
0.3383947,0.051118540000000004,4565.895884326787,8920734.646620572,643.6430320744503,17098.43234497924,18533.142512179773,2298781.77587585,0.004463642489917857,0.0010591242163829329,0.0011108042054839137,0.00040000000000009364,0.0003400703150115495,0.0013060893036805812,0.001302949254077237,0.0001500000000000074,0.0015000000000000087,22945.741698957903,24473.513195582076,4.049261749056895
